row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,PB_neg_5.mzML Peak height,Cg2_neg_12.mzML Peak height,Cg1_neg_13.mzML Peak height,Ps2_neg_14.mzML Peak height,Cg3_neg_10.mzML Peak height,Asp3_neg_19.mzML Peak height,Ps1_neg_20.mzML Peak height,Asp2_neg_16.mzML Peak height,Asp1_neg_18.mzML Peak height,Ml1_neg_9.mzML Peak height,Ps3_neg_21.mzML Peak height,Ml3_neg_17.mzML Peak height,Ml2_neg_11.mzML Peak height,QC_neg_7.mzML Peak height,QC_neg_22.mzML Peak height,QC_neg_8.mzML Peak height,QC_neg_15.mzML Peak height,QC_neg_24.mzML Peak height,
2923,365.08729403681167,2.6071498,,,,,,,,,,,0,3002.437,0,2164.8887,3326.1392,3950.2375,2039.4093,0,0,106449.414,1781.5162,228138.19,7802.0596,61469.438,62731.863,64233.496,62563.72,65724.07,
2926,165.01917123406966,2.5990484,,,,,,,,,,,0,100668.26,0,2448.0608,0,69469.42,2535.445,62232.234,30375.178,2759.6748,9175.858,0,15450.986,21624.125,38894.242,13763.391,12873.199,24261.916,
2932,339.0877637285909,2.6135883,,,,,,,,,,,0,0,0,2886.5703,0,0,3318.0188,0,0,0,4618.6353,0,0,7031.045,0,7270.8794,6633.269,8044.0435,
2933,182.02182061232696,2.6062,,,,,,,,,,,0,0,0,0,0,24506.709,0,26183.293,14084.155,0,0,0,0,7459.8174,9584.364,10743.433,9671.466,7859.0815,
2935,183.07574980385183,2.6106067,,,,,,,,,,,0,0,1172.4916,0,0,14870.954,0,13895.761,11695.146,0,2206.8564,0,0,7144.746,5302.536,1973.2815,7890.386,9217.751,
2936,157.05050584920613,2.6030571,,,,,,,,,,,0,0,0,4712.02,3666.717,54120.36,7315.1626,67290.695,21960.156,0,12722.185,1390.642,2033.5261,7574.0215,17192.006,16735.072,16482.473,18394.412,
2937,333.0204618473387,2.603568,,,,,,,,,,,0,0,1373.5209,0,0,15506.815,1518.9773,10936.683,31882.129,1742.7494,0,1822.1903,0,16609.01,16020.231,17460.523,20489.727,14561.877,
2938,342.975563166998,2.6039963,,,,,,,,,,,0,1918.0125,0,0,0,13988.239,0,9495.478,11463.243,0,0,0,0,11189.526,10404.848,9877.018,9433.654,10228.528,
2950,297.14615489135167,2.6134083,,,,,,,,,,,0,0,0,0,0,9740.998,0,10963.918,0,0,6393.4917,0,0,0,0,0,0,5212.5586,
2951,401.06663968613543,2.6072862,,,,,,,,,,,0,7007.561,2189.581,2431.071,25950.557,0,3840.7607,0,9354.554,1606.1437,2367.5657,2396.1736,0,3334.0469,0,3930.4033,4019.5312,0,
2952,327.0717184600211,2.6046722,,,,,,,,,,,0,0,0,0,0,10812.46,0,16600.84,7214.3794,0,0,0,0,0,1732.1361,2006.0774,0,3928.8237,
2953,339.0663009129573,2.6165042,,,,,,,,,,,0,8048.25,7305.178,10652.315,20241.914,0,0,0,0,0,0,0,0,0,0,0,0,0,
2960,413.13586947684416,2.614676,,,,,,,,,,,0,0,0,0,0,26069.924,0,54364.23,40658.84,0,0,1120.2106,0,5408.4844,20453.68,17590.89,18278.932,17374.729,
2961,565.1798740547034,2.620964,,,,,,,,,,,0,0,0,0,0,3144.149,0,14770.106,7910.5557,0,0,0,0,3472.765,0,3185.789,3672.3352,0,
2962,197.05518137587816,2.6103687,,,,,,,,,,,0,0,0,0,0,22914.168,0,20754.072,15133.824,0,0,0,0,9498.88,8942.61,9344.612,9082.714,8440.257,
2963,252.08754290283534,2.6153026,,,,,,,,,,,0,0,0,0,0,0,0,1244.6394,0,19673.84,0,20619.65,0,5253.602,7989.007,7617.4575,7086.9263,0,
2965,243.05077087180825,2.6114125,,,,,,,,,,,0,0,0,0,0,80910.52,0,101703.12,31648.691,0,0,0,0,17154.982,15001.279,15790.938,12944.199,14545.527,
2967,421.0987369801135,2.6023242,,,,,,,,,,,0,18541.885,4681.9146,0,285371.06,0,0,0,0,1954.2474,0,0,0,61026.348,60028.35,60964.793,61831.977,2375.8906,
2968,359.01958121158185,2.6066875,,,,,,,,,,,0,2830.7698,0,0,9362.968,33177.47,2042.5957,16704.312,58578.36,0,0,2248.2573,0,35333.777,30194.54,36520.88,36092.598,29623.672,
2974,417.0852364003528,2.6187146,,,,,,,,,,,0,0,0,0,0,67071.81,0,85428.29,43660.855,0,0,0,0,18502.678,6540.4004,24488.057,16424.42,19374.812,
2976,371.09238641240165,2.6146612,,,,,,,,,,,0,16858.143,23442.832,11392.397,34793.137,0,14669.098,22924.855,0,3758.0293,9383.895,2512.1008,0,0,0,0,0,0,
2979,391.1552510381811,2.6152523,,,,,,,,,,,0,0,0,16831.186,0,7882.5435,15232.903,10053.786,0,0,18461.285,0,0,0,0,6358.5537,1819.0042,0,
2981,323.1250851858923,2.6104934,,,,,,,,,,,0,0,0,2432.5652,0,16532.053,3036.7852,18602.83,14044.959,0,2587.1416,0,0,0,8335.024,7037.471,8093.262,2080.6333,
2982,239.05873863205483,2.6135209,,,,,,,,,,,0,15371.144,18379.277,0,25647.537,0,0,0,0,0,0,0,0,7811.7847,11652.682,8369.788,11176.465,11464.64,
2984,273.0616133159506,2.6137474,,,,,,,,,,,0,0,0,0,0,55049.094,0,110723.97,32697.305,0,0,0,0,0,17083.914,8646.317,12182.497,14956.537,
2985,393.1520939607699,2.6171691,,,,,,,,,,,0,0,0,7857.4883,0,11402.982,6234.4478,19476.361,5049.229,0,9169.351,0,0,0,0,0,3994.718,0,
2989,255.1345089338054,2.6144388,,,,,,,,,,,0,0,0,0,0,13284.89,0,16520.0,8519.008,0,0,0,0,0,0,0,0,0,
2990,369.1815509493184,2.6117766,,,,,,,,,,,0,0,0,0,0,11353.889,0,12256.393,9486.37,0,0,0,0,0,5665.07,0,0,6095.699,
2994,403.10609485695244,2.6133964,,,,,,,,,,,0,0,0,0,0,41223.117,0,39415.13,35754.043,0,0,0,1518.0165,15757.573,4953.063,14390.722,16175.821,16339.522,
2995,483.0720539908095,2.626298,,,,,,,,,,,0,0,0,0,1687.0818,28419.328,0,10806.587,31361.959,0,0,0,0,13067.296,10329.087,12238.006,12040.971,0,
2996,255.12357804956127,2.6180358,,,,,,,,,,,0,16316.648,0,2206.4197,19857.164,139271.62,2296.9294,186721.77,87553.98,0,2061.2769,0,0,33467.332,40413.93,34428.953,36415.57,40757.61,
2997,293.12905841101457,2.617011,,,,,,,,,,,0,0,0,0,0,28774.604,0,41601.227,27208.096,0,0,0,0,0,16403.574,0,10877.762,10466.79,
2998,389.1030167299809,2.6048727,,,,,,,,,,,0,5714.429,7177.582,3992.3267,9809.41,0,4719.1846,0,0,0,3694.6,1509.8877,0,2484.8137,2926.0564,3638.8037,2724.528,0,
2999,319.0946198219003,2.625255,,,,,,,,,,,0,0,0,1998.7511,1156.5507,0,0,0,0,0,3165.8313,8412.677,1813.9448,25775.664,32436.762,33532.145,31270.635,31601.361,
3000,351.1661252729229,2.6157916,,,,,,,,,,,0,0,0,0,0,63781.203,0,95553.23,20881.38,0,0,0,0,0,9767.307,11270.409,0,9583.079,
3004,215.0923013335396,2.6262739,,,,,,,,,,,0,1853.0624,4506.604,27510.322,0,224756.08,29244.44,234146.92,105368.66,8976.85,39463.016,7953.1704,2374.528,69167.766,71284.02,66285.195,65102.96,79389.43,
3005,263.1134804713055,2.6220167,,,,,,,,,,,0,0,0,0,0,3532.409,0,56307.797,14603.481,0,0,0,0,7411.0283,7808.0815,4710.9316,6773.809,0,
3006,307.10764570338233,2.6255906,,,,,,,,,,,0,0,0,0,0,11321.252,0,12188.856,9104.185,0,0,0,0,1270.9902,6281.7295,2367.7507,3851.1926,0,
3007,389.10849068010856,2.6183999,,,,,,,,,,,0,0,0,0,0,304859.47,0,439108.3,198255.81,0,0,0,0,0,4632.9497,0,3034.5103,60242.652,
3008,379.1605509897829,2.6212273,,,,,,,,,,,0,0,0,1626.9973,0,45630.508,1433.8947,88192.46,17315.844,0,1593.3812,0,0,9159.866,11382.029,6919.893,8735.822,14587.698,
3015,409.0017029100479,2.6210833,,,,,,,,,,,0,0,0,0,1648.7872,10001.961,0,5369.3916,8016.499,0,0,0,0,8838.104,9167.596,8599.965,9424.29,0,
3019,339.07505747578057,2.6227272,,,,,,,,,,,0,0,0,22896.16,0,0,28673.588,0,0,0,45556.992,0,0,58476.727,64846.24,70298.31,57609.89,69520.36,
3020,415.1186109931819,2.6297514,,,,,,,,,,,0,0,0,2614.8633,0,13259.571,2427.6985,14443.659,8143.9756,1918.3944,1547.8563,2727.485,1598.0739,1838.6282,2774.1758,7137.047,7758.1904,5227.418,
3021,403.12343276147396,2.626402,,,,,,,,,,,0,0,0,0,0,63019.71,0,82518.805,40276.594,1391.9136,0,0,0,18547.893,12526.465,17851.11,12866.608,15918.521,
3022,877.1976832913277,2.6205313,,,,,,,,,,,0,0,0,0,0,0,0,0,0,33664.547,0,73050.2,4576.3813,20320.207,21519.287,21009.744,19942.766,20002.64,
3023,531.1989370005011,2.6137643,,,,,,,,,,,0,0,0,0,0,3461.8184,0,17055.383,10703.135,0,0,0,0,5351.1055,0,5236.5386,6553.8647,6617.881,
3024,491.17636750700495,2.6164236,,,,,,,,,,,0,0,0,0,3340.2048,3503.2441,0,5171.4214,2832.7188,6553.736,0,181727.78,140069.06,21288.537,23154.857,23315.377,19620.684,2772.1328,
3025,243.06158841251468,2.6378975,,,,,,,,,,,0,0,0,8137.248,0,8752.001,6104.0347,9141.236,0,0,7400.2524,0,0,0,0,2059.7031,1954.6508,0,
3026,307.08519929897324,2.6277976,,,,,,,,,,,0,0,0,9625.22,0,0,13709.957,0,0,0,17821.5,0,0,13109.544,19405.943,13767.926,11908.591,0,
3028,419.1330961956842,2.6251187,,,,,,,,,,,0,0,0,0,0,0,0,0,29344.754,1547.607,0,4312.8047,0,12046.531,1644.9926,15091.85,11291.504,16365.05,
3030,477.03068221095793,2.623505,,,,,,,,,,,0,209278.36,57052.47,4550.05,244114.86,0,0,0,0,0,0,0,22395.02,45234.64,37279.637,44950.3,41989.336,44737.19,
3031,226.07005514019653,2.6320832,,,,,,,,,,,0,3115.05,0,0,0,568381.7,2378.5042,634882.06,616538.7,0,0,0,0,0,0,0,0,0,
3032,226.10224155921523,2.6255555,,,,,,,,,,,0,0,0,0,0,23810.85,0,27217.557,26568.07,0,0,0,0,0,0,0,0,0,
3033,383.12270457130643,2.6283777,,,,,,,,,,,0,0,0,0,0,88209.016,1220.365,76606.266,46554.69,0,0,0,0,29472.66,34653.43,7694.5557,8598.679,32243.389,
3034,419.11922439677534,2.6255946,,,,,,,,,,,0,0,0,0,0,688425.6,2963.1467,1361330.4,304781.9,0,0,0,0,99991.414,102837.07,96478.37,96361.89,117374.93,
3035,231.12359138625575,2.622,,,,,,,,,,,0,0,0,14356.875,0,4642.483,8311.96,5075.508,1844.7242,1980.9412,16414.082,4167.6646,10926.35,5921.344,5612.8477,4191.641,6803.405,5380.656,
3039,317.0300678531677,2.6233356,,,,,,,,,,,1828.5537,7731.9766,488107.8,3252.1626,1752.6733,0,0,1911.2888,271282.53,23526.53,0,0,0,127481.09,139457.33,124796.58,134475.69,130093.7,
3041,273.0359605792324,2.6275332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13271.742,0,26684.682,0,0,0,0,0,3643.7917,
3042,327.03003046070444,2.6090064,,,,,,,,,,,0,0,0,0,1293.3988,0,0,0,0,97245.03,1678.4313,257722.73,1579.3951,1171.3962,1556.1755,0,0,19951.879,
3043,285.06094562522,2.6228204,,,,,,,,,,,0,0,0,0,0,8801.966,0,16044.469,7894.6855,0,24807.844,0,0,10013.003,8708.072,11454.077,3687.8276,3986.3145,
3044,393.13994870896454,2.6270561,,,,,,,,,,,0,0,0,0,0,77569.445,0,158569.6,31658.367,0,0,0,0,16827.41,10038.307,16804.691,13452.571,4590.9097,
3045,427.11450119542104,2.6270542,,,,,,,,,,,0,0,0,0,0,56098.39,0,83919.805,24899.287,0,0,0,0,11019.875,11237.015,9687.315,10206.523,4313.532,
3046,377.08579679521137,2.6307278,,,,,,,,,,,0,3059.3196,1129.5035,2785.9187,4072.423,0,3275.956,0,3533.5852,7589.4917,0,13190.489,0,1465.5927,1950.9519,2567.7737,2513.075,0,
3047,401.1801922301712,2.6271899,,,,,,,,,,,0,0,0,1683.8639,0,34997.242,1624.4076,55334.008,21146.922,0,2165.7512,0,0,2031.5284,0,11010.059,9606.374,11558.123,
3048,215.1026166276083,2.621223,,,,,,,,,,,0,0,0,2559.1665,0,6154.6943,2892.3223,15812.242,8279.44,0,3847.2078,0,0,6494.391,5820.6924,5993.585,6370.6416,8214.003,
3051,155.07126179867063,2.6344073,,,,,,,,,,,0,0,0,4350.9946,0,15815.373,3000.679,16296.105,9276.123,0,2982.2244,0,1845.5947,5120.695,5193.056,7479.258,7194.529,7108.016,
3053,398.1205434685167,2.6268935,,,,,,,,,,,0,0,0,0,0,27633.92,0,0,27186.428,0,0,0,0,10571.976,0,0,8539.344,10201.985,
3055,384.1273057213195,2.6209166,,,,,,,,,,,0,0,0,0,0,17972.389,0,20994.455,10593.435,0,0,0,0,1980.7122,0,8507.723,7480.9917,8127.2886,
3056,591.150646418939,2.6285474,,,,,,,,,,,0,2262.267,0,1544.9664,0,2212.2249,1836.5156,0,2195.1218,269207.28,0,790746.25,2590.5881,166165.38,159340.5,169405.06,160760.73,156795.03,
3057,425.0140083867336,2.6363428,,,,,,,,,,,0,28166.656,7431.382,0,37706.04,0,0,0,0,0,0,0,0,7144.2515,7113.1685,5481.5874,5309.335,0,
3058,259.1182359330185,2.627199,,,,,,,,,,,0,0,0,3917.669,0,26323.693,3296.6587,19215.537,11865.168,0,8732.723,1173.3689,1148.5204,9273.094,10864.433,7135.645,8996.798,9118.365,
3062,372.09404633217974,2.627947,,,,,,,,,,,0,0,0,1744.2157,0,18087.752,2522.439,33342.074,9478.005,1395.4928,0,0,0,0,0,0,0,0,
3063,573.2448700986652,2.6312249,,,,,,,,,,,0,0,0,0,0,77859.125,0,119165.664,90206.79,0,0,0,0,47283.42,44275.445,45477.85,40959.363,47428.992,
3064,403.0821423692107,2.6287186,,,,,,,,,,,0,9879.136,9906.282,10268.345,25668.729,0,10925.769,0,0,0,15031.976,1926.5482,0,0,3520.5867,0,0,0,
3067,469.00444473890155,2.6223397,,,,,,,,,,,1694.8574,126818.48,20260.457,1921.3903,189203.19,0,0,0,0,0,0,0,0,26313.234,29960.625,29427.191,28309.832,4457.9326,
3068,127.07646960094151,2.6393025,,,,,,,,,,,0,0,0,9458.39,8451.476,4126.2275,5451.2656,7589.9746,2347.0813,0,9653.575,0,1586.6576,6814.5815,8268.516,7091.514,7868.3477,3214.4177,
3069,446.0119707589203,2.6457834,,,,,,,,,,,0,0,0,31962.582,0,0,22651.89,0,0,0,46173.242,0,0,3727.0005,0,1867.5867,2457.0845,0,
3070,543.1979962364106,2.644825,,,,,,,,,,,1047.8617,0,0,0,0,206604.3,2890.0134,114624.445,191351.27,0,0,0,0,16726.977,65577.45,15278.942,13575.114,68679.59,
3071,607.1836999799222,2.6414466,,,,,,,,,,,0,0,0,0,0,9783.234,0,11752.136,8933.588,0,0,0,0,0,0,0,1420.2738,3087.4614,
3072,751.260052589038,2.624329,,,,,,,,,,,0,0,0,0,0,17227.1,0,21539.006,13902.656,0,0,0,0,0,0,0,0,3084.2341,
3073,245.06656496567302,2.635259,,,,,,,,,,,0,0,1144.2478,0,0,51133.465,0,76149.51,28992.863,0,0,0,0,10967.23,12650.024,13184.582,14097.312,12544.787,
3074,387.09295970815674,2.634354,,,,,,,,,,,0,0,0,0,0,110737.64,0,233797.69,64958.3,0,0,0,0,18213.572,26959.615,21594.848,21149.324,23089.398,
3079,323.1405669220145,2.6420665,,,,,,,,,,,0,0,0,0,0,0,0,17641.54,10284.13,0,0,0,0,0,10619.862,3289.9539,0,2602.459,
3083,435.1678059625591,2.634354,,,,,,,,,,,0,0,0,0,0,12088.635,0,10604.087,10847.7705,0,0,0,0,8967.868,1563.0223,7678.7935,1882.8468,7595.5674,
3084,415.187157416883,2.6353958,,,,,,,,,,,0,0,0,0,0,95765.32,0,142241.1,142198.56,0,0,0,0,66573.09,62422.71,64908.594,65325.965,64620.676,
3085,401.1391862372994,2.6351619,,,,,,,,,,,0,0,0,44994.164,0,4686.862,39254.895,0,9317.001,2280.0127,46883.05,4053.9941,2354.2317,11454.078,11944.172,12982.989,11320.911,2659.6765,
3087,447.0886608616632,2.6383998,,,,,,,,,,,0,0,0,0,0,0,0,2332.4492,0,16381.005,0,79449.49,0,5026.696,0,0,4928.8916,3375.6418,
3088,253.07151299720869,2.6327949,,,,,,,,,,,0,1811.5,0,3201.4675,0,8857.551,4451.158,9032.002,4035.422,2726.5654,8810.877,0,2014.708,3886.993,4697.0435,0,3534.2778,4271.945,
3089,705.2923249147061,2.6364417,,,,,,,,,,,0,0,0,0,0,54565.426,0,82234.6,56399.613,0,0,0,0,13290.213,18482.816,17077.424,13774.891,15885.198,
3091,319.1032452374844,2.6434765,,,,,,,,,,,0,0,0,0,0,10742.755,0,19584.56,6604.09,0,0,0,0,0,3135.9683,0,0,9296.488,
3092,545.2499455217758,2.6366835,,,,,,,,,,,0,0,0,0,0,9409.505,0,12683.584,11965.489,0,0,0,0,0,0,0,0,0,
3099,395.0881865880093,2.6404278,,,,,,,,,,,0,0,0,0,0,132591.5,2191.5642,174531.11,102747.56,0,0,0,0,43549.1,44887.418,39619.996,42757.402,48091.02,
3101,323.1438089224669,2.6541278,,,,,,,,,,,0,0,0,13861.113,0,0,10741.92,0,0,0,19584.303,0,0,6905.36,0,8725.763,10461.957,0,
3104,405.1575335792355,2.6328466,,,,,,,,,,,0,0,0,0,0,11162.843,0,13574.281,11559.865,2050.7048,0,1477.4796,0,10684.193,7523.3574,9902.277,8397.326,10061.192,
3105,211.09743883112128,2.6352735,,,,,,,,,,,0,0,0,5987.1465,0,35808.254,4005.21,30584.002,12607.13,2800.3088,0,4017.5312,0,2789.3489,2260.0005,12110.4375,10840.099,16778.312,
3107,373.1444222381376,2.6390014,,,,,,,,,,,0,0,0,46620.883,0,0,41476.34,4006.5793,2697.129,1919.8019,49468.426,2076.839,1313.1079,11796.681,12557.45,12838.244,10702.489,9972.4,
3109,765.2353552636171,2.6406584,,,,,,,,,,,0,0,0,0,0,18400.13,0,20905.023,12010.674,0,0,0,0,0,0,1270.7811,0,0,
3110,293.08761049891046,2.6395686,,,,,,,,,,,0,0,0,0,0,62489.414,0,130423.484,28052.697,0,0,0,0,8832.357,8868.071,9170.935,8603.934,10856.388,
3113,337.1193496523557,2.6338408,,,,,,,,,,,1839.513,0,0,0,0,409277.44,4210.7236,562761.5,421368.22,0,0,3158.0815,0,160300.53,149204.75,153017.39,152986.58,166586.4,
3118,363.07423964758596,2.6417575,,,,,,,,,,,0,56666.492,59418.957,0,80194.2,2531.3813,0,0,1692.1915,6556.8203,0,7745.1875,0,53886.86,0,63667.605,64870.94,75088.31,
3119,233.1029649150329,2.6321554,,,,,,,,,,,0,0,0,2327.1743,34757.008,14821.04,0,23483.64,12878.841,0,66048.23,0,23087.656,0,42399.598,0,0,4012.2966,
3120,285.1819315892735,2.643276,,,,,,,,,,,0,0,0,27581.291,0,0,18761.838,0,0,0,31520.783,1485.6498,0,8073.635,9411.783,9489.864,8194.811,8752.794,
3121,321.1470808289092,2.6477382,,,,,,,,,,,0,0,0,39603.484,0,0,27824.09,0,0,1905.1405,58095.496,1925.8616,0,20715.62,26752.283,21295.168,18993.908,25643.234,
3127,413.14450459330175,2.6483798,,,,,,,,,,,0,0,0,0,0,33425.92,0,48378.2,24684.164,0,0,0,0,10097.469,4579.754,0,0,0,
3128,267.08706450993355,2.6378522,,,,,,,,,,,0,63393.96,13006.111,18742.025,168696.64,24651.34,10167.501,16548.836,11955.854,0,27214.012,2244.0486,2108.0244,34431.55,34441.582,35001.203,32427.0,14065.681,
3132,448.00865499281855,2.6499584,,,,,,,,,,,0,0,0,26424.854,0,0,18306.521,0,0,0,39909.72,0,0,2269.8967,0,3446.1855,1396.5685,0,
3133,411.06962620613837,2.6466334,,,,,,,,,,,0,0,0,0,39667.504,0,0,0,0,0,0,0,1069.1025,17636.252,12519.664,16469.348,13986.12,0,
3137,473.1926252753557,2.6499982,,,,,,,,,,,0,0,0,0,0,7342.415,0,30453.236,8452.365,0,0,0,0,15480.1045,2077.9531,3553.3147,13902.437,4959.621,
3139,317.04490441599006,2.6417823,,,,,,,,,,,0,1534.7151,4354.3765,4019.1614,3437.7188,9781.161,3845.3494,13188.453,81356.17,2736.4265,11309.101,3822.6843,2310.103,42324.363,40384.117,40784.066,38427.785,36990.766,
3152,340.1032112538374,2.638929,,,,,,,,,,,0,0,0,0,0,13459.724,0,19338.123,9237.718,0,0,0,0,0,0,0,0,4884.435,
3153,247.039898781909,2.6355448,,,,,,,,,,,0,0,0,2350.3865,12520.942,0,3707.0264,0,3233.4048,2400.9558,3808.9626,12759.757,7659.045,6472.1777,5251.3604,5914.0493,7125.645,2493.0564,
3156,537.2217254459108,2.6495833,,,,,,,,,,,0,0,0,1928.5806,0,0,5584.0513,3627.0615,11994.579,17094.715,2561.42,0,0,10728.289,7335.8896,8249.752,10004.859,8127.5303,
3161,265.03503534759375,2.6517098,,,,,,,,,,,0,2795.152,0,0,0,13542.6,1265.2181,13484.685,7790.3745,0,0,0,0,9080.891,7845.9863,7561.296,6524.164,8034.3286,
3162,791.2198901868915,2.6572957,,,,,,,,,,,0,0,0,0,0,24611.875,0,54466.08,17950.416,0,0,0,0,1267.3967,1780.5808,1712.543,1431.9412,3403.6208,
3165,165.05559167293032,2.6409998,,,,,,,,,,,0,76306.57,39116.145,2440.416,31556.932,18229.133,2786.0188,18289.785,11593.049,22574.164,8034.212,57945.848,0,2676.8115,8026.3857,3826.4617,4377.9136,2748763.2,
3167,269.1028078160723,2.6498225,,,,,,,,,,,0,45116.957,65726.8,68981.33,77256.016,3457.1746,54231.45,0,2662.4111,2216.2024,105991.48,0,0,34151.906,36330.71,33958.4,33842.21,41674.703,
3168,413.17149117814324,2.6479146,,,,,,,,,,,0,0,0,0,0,15654.781,0,7199.3726,12086.41,0,0,0,0,4242.605,4026.2734,8652.9795,6555.3564,1861.378,
3173,407.0881632975181,2.653127,,,,,,,,,,,0,0,0,0,0,93492.89,0,138199.1,80738.71,0,0,0,0,31591.486,28851.838,32816.805,33081.74,35847.92,
3175,413.099975716317,2.6607056,,,,,,,,,,,0,0,0,0,0,24509.432,0,29083.523,12660.248,1949.4885,0,0,0,2913.4895,3418.9775,9878.42,4442.914,9811.331,
3180,787.181982731605,2.661424,,,,,,,,,,,0,0,0,0,0,6487.2515,0,5499.5225,11316.651,0,0,0,0,0,3526.4448,1990.2856,2237.7659,3693.165,
3182,533.1773555421512,2.6593876,,,,,,,,,,,0,0,0,0,0,31416.812,0,39529.258,24801.629,0,0,0,0,11780.207,10153.2705,11597.552,11543.268,2618.0461,
3184,299.14974218269725,2.6580498,,,,,,,,,,,0,0,0,15102.207,0,120003.25,8790.0625,103926.56,66432.61,0,19780.441,0,3982.2017,65464.543,54900.074,63072.633,61285.402,55412.59,
3185,573.180770782003,2.6635299,,,,,,,,,,,0,0,0,0,0,19753.793,0,19721.713,7407.0513,0,0,0,0,1565.3214,0,0,0,2537.8,
3187,445.1978158179602,2.6598997,,,,,,,,,,,0,0,0,0,0,74880.61,0,92025.88,70160.4,0,1047.2767,0,0,46783.24,43832.27,50923.62,45342.297,45606.0,
3188,403.123418232029,2.6526833,,,,,,,,,,,0,0,0,0,0,35326.1,0,51473.766,30100.365,0,0,1848.2595,0,18547.893,18514.637,14561.064,17029.107,10037.049,
3193,335.12664203058296,2.6599517,,,,,,,,,,,0,0,0,4188.026,0,48385.445,2145.1973,0,32811.062,0,7680.6704,0,0,40145.09,30467.297,35929.105,29844.043,30352.596,
3195,321.0763206895191,2.6578383,,,,,,,,,,,0,0,0,2092.5647,0,0,1783.1608,0,0,0,2474.8245,0,7001.2144,8946.364,11255.082,0,1768.2632,0,
3203,382.1251748237452,2.6583416,,,,,,,,,,,0,0,0,0,0,23877.045,0,25034.809,20373.578,0,0,0,0,3746.616,12729.951,12674.313,11082.21,4700.694,
3204,201.07660156119658,2.6589425,,,,,,,,,,,0,2003.9126,0,8880.763,2578.4536,160125.1,6388.7646,209615.81,89225.984,1850.4775,15226.619,2307.369,5346.69,51027.273,52438.766,52161.105,48566.87,50786.418,
3205,733.2862829547736,2.6585944,,,,,,,,,,,0,0,0,0,0,7761.043,0,8927.92,7812.321,0,0,0,0,0,0,1379.853,1220.7345,1831.0958,
3210,419.0936523368146,2.6668777,,,,,,,,,,,0,0,0,0,0,0,6910.4224,13102.803,0,18697.41,0,99063.86,0,0,3243.4026,0,0,75612.49,
3211,399.1795231503395,2.6666813,,,,,,,,,,,0,0,0,0,0,29782.713,0,32028.98,21624.072,0,0,0,0,11549.446,12445.747,11867.775,11501.716,12878.005,
3213,337.1313847115228,2.6534119,,,,,,,,,,,0,0,0,0,0,6211.696,0,0,26742.281,0,0,0,0,18008.94,16523.977,17169.848,16753.125,17644.074,
3214,225.0670558434014,2.6650727,,,,,,,,,,,0,29500.443,17135.1,6011.2153,16629.553,4628112.5,16468.4,5285630.5,4915597.5,0,10968.163,0,0,2984457.5,2863810.2,2878857.2,2776738.5,2850694.0,
3216,305.08063253804215,2.6751814,,,,,,,,,,,0,0,0,9072.596,5714.151,0,8064.494,0,0,2274.52,12396.409,2249.1511,0,3952.447,0,3845.8823,4349.748,0,
3220,409.14530812655886,2.6732097,,,,,,,,,,,0,0,0,2790.4695,0,21640.8,1304.956,33854.895,19927.148,0,0,0,0,0,3555.6873,0,0,5659.6675,
3221,181.08629836274503,2.6704,,,,,,,,,,,0,0,0,2412.7275,0,19567.494,3280.8801,19019.334,20039.932,0,0,0,0,0,0,13893.798,12074.011,2789.808,
3222,399.1657387986006,2.664598,,,,,,,,,,,0,0,0,0,0,330472.3,0,579235.2,262135.77,0,0,0,0,97624.266,113541.81,106678.48,97215.17,111456.39,
3223,349.1864246232919,2.6522,,,,,,,,,,,0,0,1359.7963,6635.948,0,19423.234,5178.034,23969.266,9615.367,0,5644.0347,0,0,7530.198,2181.3713,7147.243,8381.5,3146.457,
3224,321.12366437390904,2.6581595,,,,,,,,,,,0,0,0,0,0,0,0,29652.504,23111.352,0,0,0,0,11393.221,14313.904,12173.768,16165.7,13444.341,
3234,283.15472166429225,2.6696775,,,,,,,,,,,0,0,0,27675.145,0,3743.1272,19298.457,3853.2444,2434.875,11659.1,31618.057,15916.644,4515.021,3358.4812,3075.8574,2804.3906,5252.232,6939.8633,
3235,225.10179597123667,2.667725,,,,,,,,,,,0,0,0,0,0,169037.94,0,186634.66,176303.61,0,0,0,0,120667.73,118209.35,121367.79,113943.93,118369.234,
3236,261.0432680510742,2.668439,,,,,,,,,,,0,0,0,0,0,180608.55,0,196572.55,189902.9,0,0,1387.7671,0,131139.4,118939.14,124496.84,121027.71,131151.77,
3244,291.0470553924543,2.6736085,,,,,,,,,,,0,0,0,0,1377.505,0,0,0,8221.94,0,0,0,0,6425.9536,4423.742,4206.0015,4337.6963,0,
3245,181.07693688968718,2.6687667,,,,,,,,,,,0,0,0,0,0,241339.2,0,270230.47,261309.83,0,0,0,0,147193.34,140992.95,144760.4,142127.52,147146.6,
3246,749.2413595294036,2.6687667,,,,,,,,,,,0,0,0,0,0,23288.207,0,31008.504,23741.451,0,0,0,0,9407.617,11016.777,8980.994,9085.957,12344.167,
