"Filename",PS-PS_neg_53.mzML,CG-C13_neg_52.mzML,MI-B14_neg_49.mzML,CG-C22_neg_50.mzML,MI-B24_neg_47.mzML,QC_neg_45.mzML,MI-ML_neg_48.mzML,QC_neg_56.mzML,QC_neg_51.mzML,PB_neg_42.mzML,CG-CG_neg_55.mzML,ASP-ASP_neg_54.mzML,QC_neg_46.mzML
6825/487.0050mz/5.58min,13228.83984375,12365.0419921875,11416.607421875,12426.591796875,14135.7568359375,12395.10546875,12128.232421875,14349.5947265625,12826.7001953125,11849.6787109375,13251.125,13958.259765625,13424.51953125
6826/442.9967mz/5.58min,12561.9658203125,12356.095703125,11425.115234375,11144.1552734375,12559.7021484375,12758.5078125,11998.8486328125,12434.48828125,,12396.9453125,13271.537109375,12030.5908203125,12769.7275390625
6827/477.0039mz/5.58min,12054.982421875,11971.087890625,12435.9765625,12087.2451171875,13389.75,11235.662109375,12569.28515625,,14109.5048828125,12147.556640625,11651.859375,,13211.21875
6829/529.0108mz/5.58min,10511.1416015625,11017.65234375,10626.294921875,,10062.1025390625,10153.919921875,9931.3095703125,10941.3046875,10341.56640625,10485.02734375,10867.9794921875,10500.6181640625,11508.375
6831/493.0057mz/5.59min,11253.91796875,11458.0458984375,,10154.5634765625,11909.2646484375,10840.404296875,12906.599609375,11650.6708984375,11465.2626953125,11087.248046875,11372.73828125,12531.1064453125,11145.9296875
6833/463.0005mz/5.60min,12202.048828125,12498.00390625,12380.0322265625,12025.919921875,,12203.6298828125,,12698.1943359375,,12492.6650390625,12266.4482421875,,
6837/511.0087mz/5.59min,10423.7568359375,11249.5830078125,9995.658203125,11106.8515625,10748.9033203125,10639.712890625,9016.099609375,11294.7529296875,10663.7216796875,11562.8330078125,10760.0751953125,11472.904296875,9847.751953125
6841/465.0026mz/5.60min,12755.4287109375,14678.7548828125,13516.5712890625,14074.2861328125,13668.046875,13050.544921875,15439.21875,14181.5654296875,14964.9111328125,13190.15625,14519.8369140625,13944.998046875,13667.5244140625
6842/255.8219mz/5.61min,23817.0234375,23291.923828125,22873.41015625,25729.921875,23200.58203125,24515.013671875,22143.90625,22271.06640625,24009.828125,26171.2265625,23377.111328125,25031.150390625,26660.453125
6844/495.0052mz/5.60min,10483.4423828125,11408.947265625,11739.708984375,11303.30078125,11465.9765625,13879.3388671875,11258.046875,11432.953125,11114.7587890625,10695.0048828125,,12356.1123046875,10389.2158203125
6846/277.1447mz/5.60min,32153.416015625,33561.01171875,32294.876953125,33450.57421875,33056.46875,34525.265625,38006.31640625,35074.92578125,31575.357421875,33240.87890625,31330.349609375,31484.283203125,33447.0
6851/499.0059mz/5.60min,10376.4111328125,10986.7333984375,10406.599609375,10491.6044921875,11321.314453125,,10801.7216796875,11330.306640625,9602.7470703125,9910.9072265625,10647.3603515625,10410.5693359375,10661.8994140625
6853/475.0010mz/5.60min,14148.994140625,,,13445.1015625,,13083.6484375,13295.41015625,13633.681640625,15250.5244140625,13969.3125,,13221.3388671875,13937.5048828125
6856/257.8188mz/5.61min,24212.580078125,22587.66796875,24722.29296875,24407.884765625,23694.857421875,22743.716796875,24675.609375,24877.3125,23637.845703125,24639.98046875,23059.896484375,24849.16015625,23145.783203125
6857/430.9979mz/5.61min,15147.0439453125,12943.05078125,14053.814453125,13487.2021484375,13915.744140625,12589.0625,14036.79296875,13747.9296875,13731.947265625,12237.1162109375,14067.1103515625,12265.1484375,13469.3251953125
6858/489.0022mz/5.61min,15501.5517578125,14914.6533203125,14977.966796875,16751.501953125,14852.515625,15830.5751953125,,15346.142578125,14044.443359375,14813.7822265625,16001.6171875,15180.232421875,14109.9375
6859/444.9994mz/5.61min,13324.591796875,13627.03125,13145.1669921875,13050.1181640625,13504.994140625,13497.7421875,12778.359375,12982.87109375,,11762.431640625,13184.693359375,13284.5673828125,12729.23046875
6867/497.0070mz/5.62min,10880.337890625,,11918.5595703125,11325.9140625,10839.595703125,10830.1416015625,,11081.9970703125,11410.484375,10753.5078125,10620.4638671875,11830.119140625,9564.5556640625
6868/553.0106mz/5.62min,8883.470703125,9477.6513671875,10819.8662109375,9172.666015625,9212.734375,9265.6533203125,8794.4755859375,10101.9833984375,9427.3955078125,9716.7783203125,8847.91796875,10045.8212890625,9326.572265625
6870/457.0004mz/5.62min,15690.89453125,16787.26171875,15115.4453125,16224.8564453125,,15073.2626953125,15898.861328125,17123.59375,15818.783203125,14945.947265625,17293.40625,16651.431640625,15590.8759765625
6872/487.0051mz/5.62min,11696.4697265625,12816.7646484375,14169.83984375,12239.2841796875,11158.48828125,13049.515625,12993.4189453125,14349.5947265625,12943.6015625,11438.447265625,12013.75390625,13376.3701171875,13991.189453125
6880/255.8219mz/5.63min,23543.755859375,25038.75390625,22873.41015625,25729.921875,23849.140625,24515.013671875,23634.427734375,21725.07421875,23124.58203125,26171.2265625,22644.78515625,26408.32421875,26660.453125
6882/521.0056mz/5.63min,12695.70703125,11403.228515625,10774.90625,,10334.0712890625,10848.1904296875,11527.8369140625,10720.9765625,10952.634765625,,9513.90625,11545.0048828125,
6883/507.0027mz/5.64min,12493.2978515625,12651.228515625,12314.546875,12851.466796875,11794.2333984375,12727.7861328125,11652.1494140625,12229.21875,11740.5986328125,12258.4208984375,12556.396484375,12374.3466796875,13406.9697265625
6887/495.0054mz/5.64min,12176.66015625,10842.3125,10365.2763671875,10853.9619140625,11048.966796875,11023.8828125,10843.134765625,11524.126953125,11114.7587890625,10220.2275390625,11210.9521484375,11816.1826171875,10783.9951171875
6891/511.0079mz/5.64min,9416.7314453125,11249.5830078125,10088.04296875,10784.705078125,9857.326171875,,10513.8203125,10781.55078125,10663.7216796875,8830.974609375,10133.81640625,,9494.6103515625
6892/475.0007mz/5.65min,13704.0654296875,14088.505859375,13306.26171875,12697.392578125,15036.095703125,13200.7421875,13535.806640625,13738.345703125,13457.744140625,13787.796875,13043.1796875,14065.185546875,13504.2001953125
6894/410.9959mz/5.64min,12922.248046875,,12424.7607421875,11921.681640625,13322.4541015625,11966.9990234375,13083.67578125,12993.53125,12561.6474609375,,14775.0439453125,11608.166015625,12362.431640625
6897/527.0069mz/5.64min,10017.994140625,10322.853515625,9539.01953125,10815.8408203125,9456.015625,9640.2734375,9844.546875,9965.0830078125,9562.646484375,9976.6484375,9548.4052734375,10471.611328125,
6904/442.9974mz/5.65min,13470.67578125,13166.4794921875,11392.572265625,12435.443359375,12661.5576171875,,11368.6474609375,12507.32421875,13741.7353515625,11524.8330078125,12696.54296875,12593.2734375,11478.205078125
6905/477.0049mz/5.65min,,11173.4609375,11932.994140625,12022.1328125,11056.533203125,,10276.6767578125,12545.6875,11219.6630859375,11457.3544921875,11389.5966796875,12538.6015625,11483.3955078125
6907/539.3046mz/5.66min,,,27627.880859375,,9221.294921875,13329.31640625,87375.796875,14427.396484375,16191.8828125,,,,15163.58984375
6908/459.0003mz/5.66min,11144.8984375,11484.6748046875,11979.681640625,,11600.2490234375,10274.4384765625,10553.4052734375,10680.2275390625,11120.9013671875,10739.2763671875,10115.3466796875,11231.5380859375,10853.09765625
6910/463.0004mz/5.66min,12475.2216796875,12137.98828125,12387.3173828125,11814.6044921875,11812.3193359375,11618.349609375,12220.908203125,,,10665.9072265625,12520.095703125,12083.552734375,11769.1923828125
6913/257.8188mz/5.66min,25053.60546875,23448.173828125,22211.2734375,23863.544921875,25577.62109375,21881.0,23802.91015625,23573.9453125,24092.21875,25540.166015625,23619.025390625,24811.3984375,23310.3515625
6915/507.0028mz/5.67min,12493.2978515625,11429.3388671875,11760.4326171875,12851.466796875,12609.6123046875,11545.5927734375,10986.75390625,12421.4521484375,11740.5986328125,,12556.396484375,11704.1220703125,13406.9697265625
6918/297.1532mz/5.67min,16653.80078125,18784.541015625,16623.134765625,16038.26171875,15181.439453125,16253.4677734375,16197.298828125,16252.6328125,16016.2119140625,13745.052734375,19251.125,17019.28125,18005.9453125
6919/475.0009mz/5.67min,12722.623046875,,13435.8935546875,14030.4296875,13084.96484375,14089.9453125,13535.806640625,14096.8369140625,14873.345703125,13787.796875,13096.095703125,14060.623046875,12901.970703125
6922/255.8219mz/5.67min,21777.919921875,25038.75390625,23371.771484375,22455.169921875,24479.060546875,23310.619140625,24364.73828125,24945.931640625,23660.677734375,24802.2265625,23261.16796875,23637.572265625,23145.908203125
6925/422.9989mz/5.68min,11865.998046875,11781.3759765625,12388.412109375,11325.6171875,12386.462890625,11468.3212890625,12152.935546875,12524.0966796875,11112.037109375,11553.9873046875,10920.6865234375,11023.2548828125,11508.4599609375
6926/521.0064mz/5.68min,10422.7509765625,12030.36328125,11262.16015625,9758.3603515625,10839.140625,10848.1904296875,,,10836.537109375,12897.69921875,10852.0234375,,11328.470703125
6927/430.9966mz/5.68min,14188.6796875,13760.8740234375,15939.478515625,14345.76953125,13986.607421875,13561.3388671875,14379.4306640625,15474.1162109375,14061.7822265625,14352.7021484375,15675.53125,15081.1611328125,
6931/529.0095mz/5.68min,11024.9931640625,10127.8251953125,9214.8818359375,10079.744140625,9070.5029296875,9015.021484375,10432.7421875,10912.33984375,10281.4169921875,9563.892578125,10243.0283203125,11333.2470703125,9465.158203125
6935/487.0041mz/5.70min,11467.830078125,,13484.2109375,,11908.8916015625,12226.9619140625,11926.6630859375,11761.9482421875,12297.0126953125,,12979.54296875,13913.0341796875,12563.8115234375
6936/477.0041mz/5.69min,11005.7548828125,11180.919921875,11613.142578125,,10812.8916015625,10413.25390625,10545.533203125,,11609.990234375,9544.5517578125,11279.6572265625,11261.69921875,10348.7578125
6937/467.0001mz/5.70min,12318.3759765625,12623.8408203125,12667.40625,12229.060546875,,10623.6611328125,12241.5830078125,12103.0576171875,12604.3955078125,10540.935546875,11020.4853515625,12969.22265625,11932.4931640625
6943/155.8655mz/5.70min,22704.61328125,24053.62109375,21120.947265625,22713.33984375,25477.51171875,23024.7734375,22484.470703125,22986.763671875,24385.099609375,23662.6953125,21313.298828125,24449.3125,22349.8828125
6945/507.0027mz/5.71min,12268.4091796875,12430.59765625,11528.87109375,11051.0888671875,11752.7294921875,11655.7568359375,11832.4462890625,11589.96875,11406.5546875,11992.658203125,12035.2021484375,12047.8203125,11712.8505859375
6951/153.8683mz/5.72min,35764.953125,34713.0078125,34909.375,35699.13671875,34875.5,34383.9921875,34610.921875,33821.13671875,33476.36328125,37232.140625,35685.98046875,34865.47265625,33873.44921875
6955/255.8218mz/5.71min,22855.72265625,22562.431640625,23124.677734375,23058.0,24453.748046875,22614.5625,22117.388671875,22245.447265625,23045.18359375,24627.28515625,23261.16796875,24622.5390625,23145.908203125
6958/257.8189mz/5.72min,23389.8828125,23941.595703125,22296.76171875,26254.97265625,22509.423828125,25976.515625,23364.216796875,22347.22265625,24822.85546875,22911.447265625,21709.080078125,23487.5859375,24399.24609375
6961/467.0002mz/5.72min,12318.3759765625,11243.6591796875,12667.40625,12347.3681640625,11365.404296875,11885.5283203125,10958.033203125,12103.0576171875,12604.3955078125,11110.310546875,12027.6669921875,11167.322265625,10465.3623046875
6962/537.2892mz/5.73min,,,25249.759765625,,8754.69921875,10660.7236328125,51989.6484375,10662.408203125,11769.1162109375,,,,9343.9150390625
6967/155.8656mz/5.74min,23876.61328125,24053.62109375,23547.685546875,23927.533203125,25477.51171875,25288.056640625,,23742.046875,24888.17578125,23737.240234375,22224.287109375,23520.421875,24363.751953125
6975/153.8684mz/5.74min,33756.9609375,36608.88671875,34362.45703125,35170.75390625,36300.9765625,35796.23046875,35014.46875,33965.875,37513.11328125,37232.140625,33382.0859375,34865.47265625,35860.4609375
6982/265.1479mz/5.75min,70413.4609375,71758.546875,77290.1796875,75627.0,80295.203125,82437.1875,80697.703125,68635.7734375,73331.9609375,88846.3125,69377.4296875,75833.421875,79826.8828125
6984/307.1586mz/5.76min,47209.8515625,51118.390625,55961.25,58190.78515625,51452.8203125,54588.6640625,53085.45703125,54412.29296875,52928.79296875,45120.79296875,48623.3515625,54763.38671875,58094.80078125
6986/507.0031mz/5.75min,12754.2529296875,11365.375,11638.4462890625,11319.232421875,11646.380859375,10638.6220703125,11115.5712890625,11508.71484375,12001.8935546875,11919.0205078125,12648.056640625,11958.322265625,10843.724609375
6987/155.8655mz/5.76min,23876.61328125,24621.25390625,24672.876953125,26231.658203125,23350.453125,23946.833984375,26696.02734375,22405.20703125,25013.921875,25587.994140625,22224.287109375,26660.396484375,24363.751953125
6990/297.1531mz/5.76min,44278.1484375,48935.25390625,41304.8359375,41778.6796875,37191.94140625,43777.02734375,45552.015625,43065.1953125,47004.72265625,37343.93359375,48475.67578125,47615.46875,41753.4453125
6993/153.8684mz/5.77min,36651.1328125,36608.88671875,36094.60546875,35358.59375,36300.9765625,35796.23046875,35392.60546875,33857.53125,37513.11328125,36691.59765625,33554.37109375,36470.7109375,35860.4609375
6995/434.9962mz/5.77min,,11280.849609375,11937.349609375,11663.91015625,11096.3837890625,11333.33203125,10791.8779296875,11904.240234375,10375.41015625,11118.02734375,11632.78515625,12155.6591796875,11088.8251953125
7002/471.3477mz/5.79min,,,18937.41796875,,4533.87109375,11692.951171875,36589.4375,10337.5283203125,7998.0927734375,,,,8334.849609375
7007/155.8655mz/5.80min,25281.22265625,24399.943359375,25154.109375,25357.634765625,25144.96875,26245.6328125,25846.509765625,25065.13671875,23563.251953125,23097.48046875,23758.94140625,24555.03515625,24671.234375
7012/153.8684mz/5.82min,37384.4609375,39235.6015625,35802.32421875,36527.625,37063.1484375,35265.921875,36664.6875,37082.50390625,35093.68359375,39006.3984375,33812.53515625,37161.33203125,38985.84765625
7021/390.9944mz/5.84min,11281.6328125,9777.423828125,12011.759765625,11817.1279296875,12815.2939453125,11851.8056640625,10035.8525390625,11490.365234375,10976.7080078125,10457.5244140625,,11007.7958984375,10752.9375
7022/155.8655mz/5.84min,25281.22265625,24516.8125,25154.109375,23081.41015625,25418.25,25376.451171875,23577.55859375,25065.13671875,24976.193359375,26629.998046875,23276.537109375,24026.564453125,24671.234375
7023/239.0677mz/5.84min,22014.80078125,15954.0458984375,16346.3193359375,18502.1875,15602.0224609375,24330.228515625,16927.501953125,20540.66796875,16872.0,17019.265625,16330.3896484375,19604.779296875,20107.388671875
7028/350.1252mz/5.86min,13055.5498046875,13435.916015625,16612.728515625,17948.06640625,11441.9306640625,15318.4326171875,14573.7109375,14301.669921875,15764.2255859375,12704.3681640625,13825.3662109375,12446.7548828125,15292.376953125
7029/268.1494mz/5.86min,9700.8115234375,10569.296875,12159.2265625,16793.171875,10048.9736328125,11927.90625,10926.9501953125,12511.2177734375,11851.5771484375,8539.9736328125,10345.7236328125,8277.79296875,11079.2392578125
7030/155.8655mz/5.86min,25230.7578125,24516.8125,24475.552734375,23081.41015625,24029.158203125,25110.931640625,23577.55859375,25077.55078125,24976.193359375,26629.998046875,25388.095703125,24026.564453125,24202.31640625
7032/265.1482mz/5.86min,1551235.5,1756350.25,1807886.5,2660231.0,1412751.75,1784281.5,1719734.75,1771700.875,1835567.625,1463114.125,1567846.0,1478529.625,1838283.5
7033/267.1472mz/5.86min,72512.5625,85090.6640625,83489.6484375,124123.578125,67991.7578125,83811.125,84052.7734375,90815.390625,80540.609375,69792.6796875,71591.2421875,75132.5625,95107.078125
7034/1186.1483mz/5.86min,17553.484375,20422.861328125,25318.259765625,30300.3125,16952.087890625,21636.767578125,21761.470703125,21445.83984375,21167.9140625,16823.974609375,18676.59375,17972.341796875,22500.640625
7037/323.1066mz/5.86min,13663.240234375,16078.4580078125,14395.9609375,21693.6953125,13071.1630859375,13382.091796875,14541.2978515625,14763.3271484375,15471.8876953125,12319.09765625,13113.1826171875,12206.681640625,15290.8310546875
7038/333.1354mz/5.86min,26604.365234375,31589.1796875,29598.884765625,42363.9921875,24548.470703125,29503.759765625,30263.96484375,31065.328125,29822.703125,26110.130859375,27565.474609375,27930.431640625,31259.033203125
7041/153.8684mz/5.87min,36140.40234375,37494.0078125,37545.7109375,35671.96875,35291.50390625,36572.27734375,37865.41796875,36011.953125,35584.91796875,36409.4375,34684.13671875,35125.546875,36730.5
7044/299.1532mz/5.89min,9503.28515625,13405.76171875,10950.771484375,10107.6259765625,9155.5869140625,12339.9052734375,11765.580078125,,12704.388671875,8025.60498046875,14537.77734375,14332.4873046875,10678.38671875
7045/485.3270mz/5.89min,,,44341.27734375,,8103.90185546875,19352.94921875,96256.109375,20084.52734375,19403.06640625,,,,18383.849609375
7046/466.9993mz/5.88min,9783.5859375,10880.1396484375,11087.1630859375,11320.8193359375,,8556.9609375,12495.6875,10393.6689453125,9837.822265625,10928.830078125,9663.921875,,9949.1728515625
7047/153.8684mz/5.90min,36140.40234375,36665.5703125,39956.16015625,35955.16015625,36660.04296875,37209.6640625,35925.47265625,36011.953125,35584.91796875,36272.64453125,36994.7109375,35433.6171875,37799.03125
7048/155.8655mz/5.89min,25121.912109375,26187.486328125,24475.552734375,24294.80078125,24593.09375,23788.240234375,24333.03125,23243.072265625,24680.5078125,26102.634765625,25388.095703125,24907.634765625,24786.841796875
7051/297.1533mz/5.90min,171467.953125,221206.84375,175012.109375,165227.734375,131708.71875,198893.171875,208367.140625,201690.0,195560.203125,138517.578125,251006.859375,223158.359375,193484.171875
7053/299.1530mz/5.90min,9503.28515625,13405.76171875,10341.07421875,10362.8515625,9155.5869140625,12339.9052734375,11765.580078125,12472.6875,11372.7294921875,7920.162109375,15160.7109375,13393.7373046875,12523.619140625
7056/539.3046mz/5.91min,,,64890.00390625,,19044.0625,34847.05859375,209830.125,34262.828125,40822.890625,,,,36867.14453125
7061/155.8655mz/5.92min,25178.013671875,25050.451171875,22870.443359375,25243.91015625,26163.03515625,23630.607421875,24333.03125,24425.076171875,23141.814453125,23842.9765625,25196.708984375,24907.634765625,24786.841796875
7062/153.8684mz/5.93min,35078.375,34907.64453125,34112.72265625,34111.47265625,36660.04296875,37395.109375,35925.47265625,37126.5,34875.375,37490.4609375,36153.94140625,35895.33203125,37799.03125
7064/155.8655mz/5.94min,23443.80078125,,22511.9921875,25243.91015625,26163.03515625,23630.607421875,22964.474609375,24425.076171875,23842.205078125,24933.283203125,23922.529296875,29795.3828125,21376.7265625
7070/567.2994mz/5.97min,,,131887.625,,36615.90234375,44974.8515625,192175.046875,47669.96484375,41691.3046875,,,,45348.01953125
7073/153.8684mz/5.98min,35269.375,35024.11328125,33421.40234375,36001.98828125,33540.1484375,31412.2890625,34910.23046875,34053.84375,34170.515625,35498.7421875,33385.72265625,35725.69140625,34799.01171875
7078/443.3489mz/6.00min,2514.213134765625,17834.09375,215614.15625,5647.7158203125,11758.7421875,38010.31640625,2383.88671875,38517.19921875,34404.7734375,3917.802001953125,2157.227294921875,2107.982177734375,38656.13671875
7079/433.3201mz/6.00min,,5321.490234375,68239.4140625,,3432.53564453125,13945.46484375,,11400.275390625,12269.4306640625,,,,11642.5537109375
7084/155.8655mz/6.00min,23854.67578125,25938.873046875,21087.451171875,22684.341796875,23073.14453125,23463.3203125,22496.86328125,21946.66796875,21465.884765625,23756.1953125,22315.58203125,23728.5078125,23635.703125
7087/297.1532mz/6.00min,106243.234375,174193.71875,130068.5,114744.3515625,81952.578125,126933.0,133456.25,137251.046875,131431.484375,85119.0546875,166469.703125,140706.96875,126437.6953125
7088/537.2898mz/6.00min,,,17196.498046875,,5827.142578125,9983.2421875,43667.5078125,10293.4638671875,7927.55859375,,,,7622.1357421875
7091/469.3319mz/6.02min,,,35330.35546875,,10995.3603515625,18252.998046875,94562.15625,15941.619140625,19140.974609375,,,,17624.84375
7093/467.3163mz/6.03min,,,48251.83984375,,9553.2294921875,22783.919921875,116303.5859375,22947.51171875,23323.33203125,,,,23284.3984375
7094/365.1632mz/6.04min,11951.9375,12180.9013671875,13811.5458984375,11661.7958984375,14714.78125,11509.5361328125,13214.595703125,12066.90625,11714.228515625,11391.9482421875,12126.806640625,12826.5361328125,13491.8916015625
7097/265.1479mz/6.04min,40015.84765625,,42699.71875,50206.5078125,43046.23828125,45043.953125,43191.15625,37467.45703125,44902.15234375,,45682.4921875,41636.78125,50088.421875
7098/279.1636mz/6.06min,9570.2314453125,10206.47265625,9922.994140625,10513.2802734375,10447.26953125,10348.173828125,10761.8984375,9053.109375,9763.7587890625,10458.5458984375,8186.8173828125,8778.0771484375,11190.5
7099/160.9355mz/6.06min,10841.515625,10764.1962890625,11261.6162109375,10382.5732421875,11572.806640625,10270.9306640625,11314.939453125,11361.2705078125,11772.91015625,11823.447265625,11704.8466796875,10975.9375,9935.466796875
7100/534.3378mz/6.06min,,43136.69921875,17238.951171875,59066.75,,2312.564697265625,,,,,,,2555.820068359375
7107/471.3476mz/6.11min,,15024.8095703125,,29842.66796875,,15990.1875,,18372.751953125,15429.9853515625,,78025.9140625,,16599.166015625
7108/265.1479mz/6.10min,37111.125,36228.4296875,38228.30078125,37012.28125,35401.71875,40568.7265625,34825.015625,34269.71484375,34602.4921875,37933.09765625,34074.265625,33942.98046875,36597.02734375
7110/155.8654mz/6.11min,21664.921875,21673.28515625,21677.1328125,22487.45703125,20271.43359375,21223.015625,19940.072265625,20907.298828125,21040.19140625,23478.77734375,17682.765625,21090.390625,23230.10546875
7112/160.9354mz/6.13min,10954.3544921875,12366.2275390625,11786.484375,10977.935546875,,10239.998046875,12277.298828125,12168.7197265625,10754.1455078125,11858.669921875,11380.16015625,11997.5634765625,10595.9541015625
7119/311.1688mz/6.18min,40734.86328125,47829.1171875,43189.5390625,42327.5390625,34209.78515625,44670.84375,45799.02734375,48529.88671875,46251.32421875,32347.275390625,60678.2578125,42671.72265625,45883.7890625
7120/469.3321mz/6.16min,,,71969.140625,,18855.2265625,28659.19921875,135352.75,30673.578125,30484.85546875,,,,28882.966796875
7121/160.9354mz/6.18min,12525.1669921875,11570.6572265625,10770.87890625,11847.513671875,10735.814453125,13018.35546875,10898.55859375,11966.662109375,10902.125,12079.728515625,11315.46875,11630.076171875,11273.92578125
7125/311.1688mz/6.21min,43582.40234375,58615.87109375,43189.5390625,48102.55859375,34209.78515625,45776.3984375,52906.15234375,48529.88671875,47937.06640625,34445.54296875,73848.75,51791.23046875,45883.7890625
7126/279.1634mz/6.19min,20973.771484375,20662.775390625,21964.791015625,24279.0859375,20206.345703125,22227.9140625,21433.23046875,18526.609375,21949.9765625,23398.94140625,19837.796875,18473.240234375,26505.484375
7127/277.1447mz/6.19min,16597.724609375,17660.244140625,18717.0078125,16420.63671875,16121.181640625,14784.486328125,15345.693359375,14806.078125,19762.58203125,16374.951171875,18793.0390625,18403.318359375,15037.1865234375
7128/160.9354mz/6.20min,12525.1669921875,11570.6572265625,10715.4384765625,10693.3203125,10735.814453125,10976.08203125,10898.55859375,11391.58203125,11293.0,12079.728515625,11463.57421875,12061.8271484375,11153.4638671875
7132/311.1688mz/6.25min,83661.9296875,95935.3359375,89439.9609375,81848.5703125,75575.4609375,93309.3125,96451.2734375,89842.9609375,89704.171875,79265.328125,117183.1484375,90046.5625,88589.703125
7134/279.1634mz/6.27min,15999.041015625,14495.0419921875,15605.2421875,15869.3740234375,15834.6923828125,18206.396484375,17560.0546875,14122.6435546875,14477.291015625,20020.59375,12486.75,13743.8681640625,16263.6259765625
7135/537.2889mz/6.29min,,,35305.62890625,,10781.5751953125,17495.59375,80720.40625,19125.224609375,16317.150390625,,,,17500.2265625
7136/309.1740mz/6.29min,14617.775390625,13294.36328125,14914.7529296875,14138.091796875,14810.568359375,14139.27734375,13598.703125,14265.7998046875,13507.06640625,16603.755859375,14216.6455078125,16004.0283203125,14246.0888671875
7137/160.9355mz/6.29min,9948.2802734375,11625.7861328125,12369.6416015625,12022.8134765625,11788.41796875,,11155.6826171875,11623.29296875,11235.39453125,11736.78515625,11568.861328125,10499.3486328125,11718.60546875
7140/379.1562mz/6.35min,8553.2666015625,10545.01953125,8907.0029296875,9322.5048828125,5880.5595703125,8589.939453125,9987.9677734375,10229.2587890625,11010.9375,,15466.3046875,11013.517578125,9231.798828125
7141/313.1688mz/6.34min,17406.37109375,22220.90625,20325.93359375,20129.666015625,12647.255859375,20760.13671875,23178.740234375,22585.458984375,21807.05078125,11697.328125,38403.73828125,22552.568359375,21535.4140625
7142/311.1692mz/6.35min,280127.6875,385847.03125,304367.875,296830.59375,189656.828125,357974.0,394674.875,390005.625,377472.28125,192302.59375,668714.6875,425806.59375,367779.375
7143/469.3322mz/6.35min,,,30633.794921875,,9000.58984375,12021.4736328125,51314.44140625,12591.8193359375,11102.1416015625,,,,12502.65234375
7144/279.1636mz/6.36min,108444.96875,117319.3671875,109869.3046875,130022.9140625,117160.25,128988.3984375,120146.875,108275.9296875,115601.7578125,131349.453125,112995.7734375,102754.8984375,117513.09375
7145/313.1688mz/6.36min,15204.7021484375,20192.203125,,16736.74609375,11736.5048828125,20760.13671875,18150.572265625,22585.458984375,21807.05078125,11474.3271484375,27855.201171875,22355.462890625,21535.4140625
7148/377.1615mz/6.39min,6765.75048828125,11948.2353515625,10682.8671875,20359.205078125,7366.9140625,9711.240234375,8874.130859375,9633.091796875,11003.27734375,5898.6103515625,8303.7138671875,6858.48974609375,10464.140625
7150/309.1744mz/6.38min,239378.453125,529343.8125,452585.3125,950551.1875,239672.546875,422035.65625,311932.125,436058.4375,424160.1875,216454.25,299501.0,251058.125,423575.59375
7151/160.9354mz/6.41min,11066.666015625,10894.2216796875,12225.0107421875,10890.19921875,10721.0322265625,11647.5390625,9963.0009765625,10413.3984375,11281.44140625,10183.009765625,11165.55859375,9859.07421875,11060.1865234375
7152/313.1688mz/6.40min,13430.8388671875,21485.05859375,15328.396484375,14099.263671875,11248.841796875,16908.103515625,16315.0810546875,17525.611328125,17449.482421875,11005.7568359375,24266.365234375,18896.650390625,17744.9375
7156/249.1496mz/6.46min,30898.01171875,26203.44921875,28779.390625,27823.521484375,27048.326171875,28038.0390625,26720.10546875,29777.921875,28404.396484375,27555.537109375,34334.171875,27098.162109375,29160.5390625
7158/283.1706mz/6.47min,,79987.9140625,60900.765625,71906.96875,5178.00927734375,26961.599609375,,28478.1953125,27054.66796875,,,,27027.927734375
7159/250.1456mz/6.48min,41042.46484375,43972.32421875,41263.2890625,43745.54296875,45024.09375,43541.50390625,43130.515625,45445.21484375,39376.91796875,38996.6171875,44256.78125,47459.92578125,39385.01171875
7164/309.1742mz/6.50min,11531.7802734375,14263.65234375,15909.6318359375,22693.41015625,12594.009765625,12140.646484375,,12010.0986328125,12818.1650390625,12625.2548828125,11784.9921875,14451.0712890625,12239.267578125
7165/313.1688mz/6.52min,8999.841796875,15782.9697265625,11444.806640625,9123.126953125,6752.681640625,12424.8076171875,10796.802734375,11053.30078125,12014.84375,6711.41259765625,17739.552734375,12376.0830078125,11446.3291015625
7166/311.1690mz/6.52min,138474.78125,259538.40625,194917.234375,151935.296875,97339.4609375,193604.671875,173562.9375,199803.34375,183953.453125,104243.53125,284535.375,192505.78125,190193.390625
7169/299.2590mz/6.54min,4357.67578125,9365.7490234375,28943.603515625,7851.65185546875,6058.73291015625,10945.3779296875,24199.953125,12193.265625,13126.6552734375,,4796.595703125,5430.42236328125,11745.44140625
7170/309.1741mz/6.54min,9093.9326171875,10329.70703125,9557.091796875,11243.2890625,9393.7880859375,12140.646484375,9383.6572265625,9133.826171875,8974.51953125,10206.642578125,10165.77734375,9254.7431640625,11267.142578125
7178/353.2018mz/6.66min,116998.03125,,,683477.0625,144105.34375,263435.84375,148468.28125,282788.0,278901.4375,117955.953125,168146.1875,135143.6875,274588.75
7179/355.2017mz/6.66min,7270.396484375,16438.8515625,,37105.69921875,9598.482421875,17992.736328125,11265.5185546875,15754.521484375,17512.162109375,,10960.828125,10384.5634765625,15555.6455078125
7180/467.3169mz/6.68min,,,51951.27734375,,11692.51953125,14869.8076171875,65657.21875,15802.1318359375,15695.5498046875,,,,16218.2744140625
