row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,PS-PS_neg_53.mzML Peak height,CG-C13_neg_52.mzML Peak height,MI-B14_neg_49.mzML Peak height,CG-C22_neg_50.mzML Peak height,MI-B24_neg_47.mzML Peak height,QC_neg_45.mzML Peak height,MI-ML_neg_48.mzML Peak height,QC_neg_56.mzML Peak height,QC_neg_51.mzML Peak height,PB_neg_42.mzML Peak height,CG-CG_neg_55.mzML Peak height,ASP-ASP_neg_54.mzML Peak height,QC_neg_46.mzML Peak height,
3303,415.06734118253723,3.13507,,,,,,,,,,,0,0,15340.099,0,4637.7437,7404.583,38597.22,7240.3013,0,0,0,0,0,
3304,194.99102046845667,3.1337981,,,,,,,,,,,0,13217.716,10726.068,12701.867,0,0,10449.961,12458.762,13408.443,14485.877,12033.065,0,13578.168,
3305,259.0015007016733,3.127925,,,,,,,,,,,20842.791,18690.746,17018.588,20247.715,18553.775,16912.078,0,19865.262,16801.846,19094.15,18824.82,21585.518,20043.371,
3307,414.13170963815287,3.1380875,,,,,,,,,,,0,0,0,0,0,4236.969,0,0,3347.9702,0,0,52597.887,3529.9758,
3308,137.02461163676892,3.1384654,,,,,,,,,,,98290.805,17593.44,10153.343,17695.25,12951.423,45637.582,11856.598,46668.473,49821.85,21603.195,121252.77,74961.76,47967.56,
3309,527.0136527535876,3.1435237,,,,,,,,,,,0,10572.108,0,16079.128,0,15164.077,0,14899.079,15081.236,0,83982.1,0,14784.931,
3310,180.9891957510529,3.1307871,,,,,,,,,,,45886.63,42864.92,38196.223,43502.19,44555.33,41423.46,35077.477,40271.355,41304.062,43690.117,39403.46,44355.453,42077.33,
3311,407.17063060153015,3.1375785,,,,,,,,,,,0,9380.01,0,6970.505,0,9467.434,0,9531.998,9602.842,0,46320.76,0,9232.89,
3312,137.02465629120144,3.139105,,,,,,,,,,,98290.805,17593.44,10064.705,17695.25,11547.944,45637.582,11856.598,46668.473,49821.85,21603.195,121252.77,74961.76,47967.56,
3313,197.08144858145522,3.1357965,,,,,,,,,,,11550.172,0,0,0,1699.3235,3723.5273,2179.1763,3582.3586,0,2486.878,1719.7368,5519.04,3378.6455,
3314,381.2125487167181,3.1421368,,,,,,,,,,,0,0,0,0,0,5427.2085,0,3816.5103,5869.2183,0,0,31691.953,5342.6484,
3315,387.11216879464064,3.1458,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10777.826,0,
3316,487.1721286815209,3.1487935,,,,,,,,,,,0,0,0,0,0,7081.936,0,6171.7417,7908.9087,0,0,50972.19,7370.159,
3317,1111.330287832515,3.1421368,,,,,,,,,,,0,0,0,0,0,2715.053,0,3109.6538,3298.202,0,0,24115.732,2419.8171,
3318,192.99084742048242,3.1489294,,,,,,,,,,,19808.842,20669.281,16784.262,19089.246,19341.062,17637.768,15688.374,20198.19,18531.994,20576.535,20212.06,22271.566,0,
3319,485.1819146388883,3.1481416,,,,,,,,,,,0,3554.8057,0,11260.385,0,1436.2401,0,1396.6261,0,0,0,0,0,
3320,182.98894489175518,3.13855,,,,,,,,,,,14834.183,13015.97,11733.736,16228.737,15633.884,14247.882,12063.528,15352.901,14718.786,16726.674,12293.311,0,14019.766,
3321,227.092986202996,3.1467898,,,,,,,,,,,46785.684,42993.246,45405.54,48907.8,47417.867,44404.965,42075.133,49804.125,45187.984,48345.465,46116.086,50338.08,42336.207,
3322,302.00260002105637,3.1328235,,,,,,,,,,,0,10412.365,0,11821.19,0,5618.996,0,5696.192,5709.1294,0,11200.944,0,6156.346,
3323,603.2452745859734,3.1327975,,,,,,,,,,,1726.1112,2885.6306,0,2995.1614,0,0,0,2761.797,3340.917,0,13703.319,0,4105.2104,
3325,244.98566745682217,3.1371858,,,,,,,,,,,48177.555,48962.508,42937.66,54505.26,53267.656,50876.32,40555.09,48644.637,49305.613,51098.133,49797.766,51999.137,49064.047,
3326,271.15555865953803,3.1478612,,,,,,,,,,,13657.072,0,0,0,0,0,0,3432.3862,3062.7769,0,0,0,0,
3327,399.0714914877344,3.1575627,,,,,,,,,,,0,21330.586,0,22976.309,0,3172.5134,0,0,0,0,0,0,3423.1614,
3328,345.15405492869525,3.1493268,,,,,,,,,,,0,0,0,0,0,3134.6714,0,2646.5225,2834.7686,0,2732.0146,13376.843,0,
3329,363.16528845979644,3.1438003,,,,,,,,,,,0,0,0,0,0,6638.261,0,5523.4023,6010.227,0,0,47184.652,4839.2188,
3330,481.19298740948744,3.1537867,,,,,,,,,,,0,0,0,0,0,6602.4146,0,6459.2246,7025.479,0,0,50097.496,5817.686,
3331,553.1594120877465,3.1541166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,13513.509,0,
3332,212.9979722542946,3.1563468,,,,,,,,,,,11329.146,11221.329,0,10512.963,11391.345,0,0,11011.9795,11036.309,11076.0205,11267.127,11971.873,10710.424,
3333,145.08708228562625,3.1557512,,,,,,,,,,,66250.89,41314.258,40448.254,39361.086,42645.395,49861.22,40906.914,46792.6,50065.617,59732.293,57509.594,52234.516,49204.098,
3334,641.292730319277,3.154224,,,,,,,,,,,0,6365.871,0,8436.395,0,12998.459,0,12603.56,16875.453,0,79435.64,0,13502.088,
3335,203.128223661844,3.1605668,,,,,,,,,,,2106.4766,0,0,0,0,0,0,4580.628,5564.701,0,22769.41,0,0,
3336,636.277328008711,3.1557446,,,,,,,,,,,0,0,0,2323.3901,0,2375.3079,0,3046.068,2506.429,0,10054.854,0,2186.9521,
3337,641.7951262518046,3.153038,,,,,,,,,,,0,4544.2134,0,5796.219,0,7410.295,0,8901.419,9973.078,0,50749.094,0,8439.719,
3338,1237.583933503229,3.1566024,,,,,,,,,,,0,9501.195,0,13457.731,0,18532.08,0,18430.908,20141.504,0,126404.93,0,18540.969,
3339,243.12357236083392,3.1595938,,,,,,,,,,,45279.77,39110.004,30809.477,35486.305,32144.934,38068.254,28280.785,34751.973,39797.473,33970.91,40391.125,37578.35,35440.195,
3340,206.99293247489376,3.1593733,,,,,,,,,,,0,11631.365,8253.293,10590.9795,12405.284,9958.025,8690.011,8567.688,0,11453.552,9251.413,0,11656.313,
3341,1135.5520211201651,3.1661093,,,,,,,,,,,0,1838.2062,0,1970.6135,0,4880.679,0,4309.3438,5204.005,0,29240.705,0,4569.5547,
3342,259.00148437038916,3.153783,,,,,,,,,,,17851.525,17131.828,14980.293,16187.905,18553.775,16309.907,14947.431,14951.66,16801.846,18323.455,17244.197,19690.367,0,
3343,273.1706983625004,3.167178,,,,,,,,,,,15966.098,0,0,0,0,3229.9248,0,0,0,0,2326.2688,0,0,
3344,799.200050730852,3.1724443,,,,,,,,,,,0,0,0,0,0,0,0,0,1700.2604,0,0,12676.534,1642.7507,
3345,529.0156767156781,3.1780002,,,,,,,,,,,0,8004.595,0,12209.974,0,14143.564,0,13421.381,12814.602,0,80034.69,0,10945.103,
3346,315.01435636161204,3.176812,,,,,,,,,,,0,14022.942,0,18514.84,0,14222.08,0,16630.215,16012.876,0,66769.93,0,17009.342,
3347,548.9954998441966,3.1756215,,,,,,,,,,,0,7924.1553,0,10049.6875,0,10800.33,0,10590.991,10167.792,0,49383.355,0,10892.689,
3348,249.07554833977298,3.174683,,,,,,,,,,,10428.456,0,0,4302.6636,0,4100.6763,0,0,4401.2686,2035.446,8604.964,3215.2288,4889.3887,
3349,283.1546832288131,3.1711595,,,,,,,,,,,10786.029,0,2826.2415,0,0,1836.5,0,1730.2451,1650.0029,0,0,1285.9601,2536.7942,
3350,343.21217733471923,3.1727943,,,,,,,,,,,12327.001,0,0,0,0,3222.7207,0,2859.8584,3451.7983,0,0,4006.8894,3045.3708,
3351,659.1659297100424,3.1789958,,,,,,,,,,,16366.377,0,0,0,0,2523.8718,0,0,2945.1296,0,0,0,3217.3374,
3352,527.0137304906382,3.1779978,,,,,,,,,,,0,80978.27,0,126148.37,0,127462.25,0,137992.6,128668.66,0,958547.06,0,141032.28,
3353,511.2389828532312,3.1787534,,,,,,,,,,,0,0,0,0,0,12492.479,0,12742.442,10862.995,0,0,90560.08,11553.116,
3354,219.06342123196896,3.1816459,,,,,,,,,,,0,0,0,0,0,5618.0815,0,6085.753,0,0,0,26068.766,6141.03,
3355,347.133657939105,3.1768558,,,,,,,,,,,0,0,0,0,0,2939.503,0,3093.3562,0,0,0,21605.451,0,
3356,361.1495686195364,3.1765165,,,,,,,,,,,0,0,0,0,0,2801.3635,0,2816.5034,2438.0916,0,0,14007.59,0,
3357,363.09882019774636,3.1753998,,,,,,,,,,,0,0,0,0,0,5526.322,0,5166.4785,0,0,0,42200.71,5777.3403,
3358,521.1589964038998,3.1804166,,,,,,,,,,,0,0,0,0,0,1623.8395,0,2402.0376,2654.1628,0,0,13408.688,2106.1602,
3359,547.193781454046,3.1774793,,,,,,,,,,,0,0,0,0,0,2992.5571,0,3762.2573,0,0,0,20775.395,3201.9917,
3360,185.0820387241677,3.1781566,,,,,,,,,,,13247.8,11991.633,11617.16,13277.866,13125.987,10330.745,10466.664,12954.463,12674.222,14206.389,9865.834,14250.5205,11340.307,
3361,182.98913567164456,3.1715918,,,,,,,,,,,11996.735,12221.578,9847.993,11793.515,12218.618,13605.971,9543.193,11356.741,13823.381,12508.18,0,10202.133,11086.617,
3362,197.08193909975972,3.186026,,,,,,,,,,,0,0,1539.6852,0,1602.1753,53164.035,0,52597.137,55142.73,0,0,328520.5,54569.47,
3364,153.09191812031403,3.1811192,,,,,,,,,,,2013.7936,0,0,0,0,18031.35,0,19604.059,20328.61,0,0,134673.5,20740.729,
3365,218.98640275263867,3.2009556,,,,,,,,,,,47592.957,44690.652,38559.73,0,42330.562,38937.746,35862.973,39444.688,42556.492,45767.668,39318.754,43849.914,43476.562,
3366,273.13414966656063,3.1853666,,,,,,,,,,,0,0,0,0,0,0,0,3031.1194,0,0,0,16738.03,0,
3367,377.1444747174191,3.189004,,,,,,,,,,,0,0,0,0,0,7990.0854,0,6798.4624,7202.6924,0,0,52284.81,0,
3368,603.2434535761674,3.193457,,,,,,,,,,,0,6156.0796,0,8190.9375,0,5610.223,0,7071.7944,6633.939,0,29776.178,0,5942.305,
3370,249.03163620923453,3.1903179,,,,,,,,,,,24757.477,23146.77,23919.316,22521.35,25182.37,22448.604,23034.45,23018.88,23427.205,23878.842,23849.293,23103.008,23301.512,
3371,291.0074612392047,3.2063243,,,,,,,,,,,13711.141,10278.3955,9321.118,11803.223,10212.114,11163.978,9919.423,11520.031,11007.076,9642.258,10607.872,14249.137,11242.789,
3372,183.1025164831715,3.1977642,,,,,,,,,,,13768.829,0,3048.7664,0,2355.0515,4748.859,0,4474.7285,3830.4993,0,0,0,0,
3373,913.2705036967643,3.1939416,,,,,,,,,,,0,0,0,0,0,0,0,0,1370.4034,0,0,11744.955,0,
3374,379.16065934746246,3.1987264,,,,,,,,,,,0,0,0,0,0,12379.777,0,14085.273,12726.298,0,0,99705.6,12833.206,
3375,571.0031417987723,3.191074,,,,,,,,,,,0,11460.363,0,13273.872,0,9783.275,0,7987.7974,8856.317,0,22510.182,0,9055.069,
3376,300.99953555967306,3.1885889,,,,,,,,,,,0,44614.01,3708.0046,58191.586,0,27525.615,3891.2756,28183.404,29543.168,0,54773.06,0,30310.621,
3377,138.01970964425166,3.200271,,,,,,,,,,,64651.133,67169.99,44469.613,68086.734,75504.914,47867.37,32993.58,46684.168,46737.48,84333.5,32449.793,0,49210.16,
3378,180.98916629588985,3.1935205,,,,,,,,,,,28905.432,31825.662,26714.2,27948.428,27542.338,35414.336,25237.082,24532.016,28540.766,30195.05,29035.854,31526.31,30345.54,
3379,192.99073349722735,3.210167,,,,,,,,,,,25159.857,21281.229,21393.496,20135.24,20121.53,23361.818,18941.875,23329.791,24176.49,19963.707,20290.172,24405.297,25875.303,
3380,173.1174755908513,3.2037113,,,,,,,,,,,25874.877,0,0,14985.491,0,17438.518,0,0,0,0,14420.237,45654.07,16738.012,
3381,206.9930104271045,3.2069643,,,,,,,,,,,11260.82,10070.342,9443.725,11023.028,13436.529,12447.123,7685.619,11855.484,11830.512,11453.552,10641.195,10323.152,10548.112,
3382,377.1238568319552,3.21325,,,,,,,,,,,2429.2986,0,4201.7617,0,0,0,13273.116,0,7796.7397,0,0,0,0,
3383,399.0717454678238,3.212471,,,,,,,,,,,0,0,8499.22,0,2031.449,5811.2495,26057.215,0,0,0,0,0,0,
3384,259.0010305759243,3.1947975,,,,,,,,,,,15892.443,14470.024,13939.663,15495.848,13351.332,15386.634,12809.293,13168.733,15174.824,14315.593,14647.644,19690.367,16393.396,
3385,1173.5292464870158,3.20931,,,,,,,,,,,0,0,0,0,0,2208.5156,0,2407.7532,2310.8157,0,13033.403,0,2989.7993,
3386,243.12339246127684,3.2050424,,,,,,,,,,,18743.662,17754.217,16260.92,21771.615,16056.415,15925.978,15451.069,20457.697,16131.222,14991.434,18642.209,18135.932,20784.688,
3387,244.98580470379187,3.1948013,,,,,,,,,,,38190.7,40060.684,33036.16,37530.723,41003.41,39164.324,32708.543,36169.656,37796.336,39648.64,34787.66,41828.254,36451.254,
3388,327.0876386720216,3.2087166,,,,,,,,,,,0,0,0,0,0,41160.785,0,35411.67,38195.02,0,0,242577.28,34061.742,
3389,345.0976643809133,3.207407,,,,,,,,,,,2151.004,0,0,0,0,36813.074,0,36201.504,38558.97,0,4898.514,214026.72,37057.52,
3390,315.0867930861739,3.2103837,,,,,,,,,,,0,0,0,0,0,21373.697,0,22303.182,22435.047,0,0,113135.84,21223.31,
3391,611.1747805337449,3.2176971,,,,,,,,,,,0,0,13165.979,0,3949.048,4026.2368,0,2779.4336,3669.8171,0,0,0,2567.097,
3392,638.1940182020887,3.2161286,,,,,,,,,,,0,0,16270.095,0,5896.0933,4994.0415,1389.409,6152.0376,4769.3936,0,0,0,5664.6997,
3393,509.20244210152424,3.2110772,,,,,,,,,,,4517.991,45526.656,0,66971.06,0,25080.475,0,27726.594,24644.207,0,86374.42,0,29679.578,
3394,481.1139291524263,3.2120833,,,,,,,,,,,0,10391.658,0,15689.489,0,0,0,0,0,0,0,0,0,
3395,218.9864916466155,3.2133632,,,,,,,,,,,47592.957,44690.652,38559.73,45829.33,46051.234,42909.344,36435.535,39625.16,44410.98,48280.992,39318.754,43849.914,43476.562,
3396,393.10929831127794,3.2069168,,,,,,,,,,,0,0,0,0,0,1987.6864,0,0,0,0,0,13596.656,0,
3397,401.17952799366327,3.2112777,,,,,,,,,,,0,0,0,0,0,0,0,0,3462.724,0,0,27437.408,3155.11,
3398,499.1737389210217,3.2112904,,,,,,,,,,,0,13156.805,0,17282.14,0,8342.437,0,7606.817,7891.55,0,21958.906,0,9520.3955,
3399,1105.5430658684134,3.213667,,,,,,,,,,,0,11714.095,0,17658.492,0,54337.56,0,51028.54,53954.94,0,376759.75,0,52111.973,
3401,1106.0482904872476,3.2153332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,26276.043,0,0,
3402,1203.5111422642447,3.2159634,,,,,,,,,,,0,0,0,0,0,3309.01,0,3186.9666,3054.6946,0,18756.812,0,2633.125,
3403,575.774109882887,3.2167695,,,,,,,,,,,0,0,0,3741.5903,0,8734.405,0,10023.846,8849.281,0,55914.258,0,9797.388,
3404,361.16551778219167,3.2173188,,,,,,,,,,,32900.082,23738.887,0,31754.498,0,25568.725,0,24439.812,25214.93,0,97628.16,0,27086.67,
3405,575.2711869822808,3.2184238,,,,,,,,,,,0,4785.108,0,6854.7793,0,14692.485,0,15388.378,15861.799,0,80887.35,0,13986.209,
3406,299.9922489149544,3.2172313,,,,,,,,,,,0,6214.1406,0,10272.802,0,5497.247,0,4249.9824,5740.577,0,16659.35,0,5081.594,
3408,315.0146281391859,3.2173188,,,,,,,,,,,5513.691,189737.19,0,239761.97,0,128982.68,0,132639.64,140438.22,0,523682.25,0,122724.68,
3409,575.1972657069058,3.2216632,,,,,,,,,,,0,0,28077.318,0,7135.5376,0,0,5234.113,0,0,0,4476.4487,5628.397,
3410,257.10235984603196,3.2214167,,,,,,,,,,,0,0,0,0,0,6166.0015,0,0,5294.848,0,0,21171.264,0,
3411,261.1706633439093,3.218703,,,,,,,,,,,0,0,0,0,0,3549.539,0,3868.6965,2938.1672,0,0,29732.36,4178.036,
3412,467.2131692756537,3.23368,,,,,,,,,,,0,0,0,0,0,9434.003,0,8954.519,8919.603,0,0,69341.13,8859.319,
3413,347.1341979877433,3.2203667,,,,,,,,,,,0,0,0,0,0,17043.596,0,17908.906,18057.875,0,0,149375.55,18452.877,
3414,273.1706002055902,3.2241647,,,,,,,,,,,87691.33,3425.9792,0,3790.5095,0,14319.56,0,15013.766,13803.444,0,6461.5264,12497.785,13550.7295,
3415,192.9905382726454,3.2248902,,,,,,,,,,,23512.799,21281.229,20635.865,20135.24,23919.049,23361.818,18941.875,23329.791,24176.49,20948.113,20494.604,27106.566,25875.303,
3416,535.3273073300531,3.2291214,,,,,,,,,,,0,8822.141,0,8388.411,0,3071.1052,0,2826.111,3447.9087,0,10122.631,0,2770.5457,
3417,477.1765335910394,3.2214768,,,,,,,,,,,31353.977,6277.05,2082.978,7600.853,0,12280.835,5592.844,11991.108,10245.095,0,30066.332,0,11196.953,
3418,343.2119890847056,3.2297907,,,,,,,,,,,16744.973,2052.2942,1745.2992,0,1488.3099,4340.504,2077.5776,0,4967.1274,2053.8096,2881.3997,6080.528,4160.18,
3419,206.99267923821608,3.2269516,,,,,,,,,,,0,12717.186,9443.725,0,13436.529,12369.004,8741.496,13382.418,11772.074,12829.564,0,12594.366,11918.195,
3420,193.0502186252745,3.2258427,,,,,,,,,,,0,2860.2146,0,0,3505.7703,5221.202,3971.4426,4601.369,5487.371,0,4133.052,17698.205,4683.0283,
3421,247.15468548329093,3.223636,,,,,,,,,,,0,0,0,0,0,5483.0,2073.711,5018.061,5917.431,0,0,32343.098,5841.3413,
3422,331.11116229258346,3.2290168,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,19957.824,0,
3423,139.0765637702327,3.2297132,,,,,,,,,,,4028.8545,44714.516,0,63219.81,0,69334.87,0,75328.5,67608.38,0,210797.16,189370.03,78934.19,
3424,873.2972710004819,3.2286444,,,,,,,,,,,0,9129.826,0,10736.944,0,3192.184,0,2773.5527,3243.835,0,0,0,2729.606,
3425,375.0989606886249,3.2320168,,,,,,,,,,,0,0,0,0,0,38317.95,0,35343.934,34014.68,0,0,251233.64,35163.21,
3426,291.0073366971297,3.2485945,,,,,,,,,,,15249.148,13555.371,11639.272,14840.393,14152.108,15970.266,0,17314.906,15357.056,13448.279,16741.32,18150.24,12327.051,
3427,1104.0672747714602,3.2291083,,,,,,,,,,,0,13056.441,0,15820.826,0,17399.697,0,16062.918,17892.469,0,41118.08,59281.16,16201.667,
3428,1147.5524873216675,3.2291214,,,,,,,,,,,0,10064.954,0,14527.058,0,6060.185,0,6692.027,6136.1475,0,21354.312,0,6425.7905,
3429,183.06649868183462,3.230639,,,,,,,,,,,21673.408,249305.33,0,386976.3,0,387511.97,0,405298.78,422305.0,0,932523.9,1399288.1,374969.12,
3430,308.9390492181244,3.232229,,,,,,,,,,,0,15120.632,0,16972.873,0,17884.016,0,19795.248,18942.984,0,26013.182,9140.865,16444.918,
3431,268.04445719885246,3.231194,,,,,,,,,,,0,5447.775,0,7738.002,0,8268.275,0,8071.3267,7131.469,0,13297.557,10347.085,8463.011,
3432,303.00957779568967,3.2319555,,,,,,,,,,,0,0,0,7334.0728,0,6816.921,0,0,0,0,10942.371,0,0,
3433,389.12231371429374,3.2319834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10925.808,0,0,
3434,603.2439560425917,3.230312,,,,,,,,,,,0,3894.654,0,4944.047,0,2957.793,0,2911.5713,3384.9155,0,12628.531,0,3409.204,
3435,289.16530035891805,3.232374,,,,,,,,,,,47688.51,0,0,0,0,7101.72,0,7693.097,6719.9834,0,1390.2223,4807.395,6306.233,
3436,577.1585971558036,3.2287998,,,,,,,,,,,10239.681,0,0,0,0,1766.8906,0,2271.3389,0,0,0,0,1518.1564,
3437,375.14587931016007,3.2333696,,,,,,,,,,,39624.51,12474.445,2965.3176,14888.905,0,0,7098.044,0,0,0,52174.676,0,0,
3438,310.936326008079,3.2363937,,,,,,,,,,,0,9068.239,0,10094.078,0,11781.388,0,11724.844,11556.1455,0,14645.646,6405.394,11578.128,
3439,204.06664153011457,3.24034,,,,,,,,,,,0,0,0,0,0,9236.393,0,8620.174,8317.153,0,0,76163.055,8620.704,
3441,349.1862218735827,3.233687,,,,,,,,,,,0,0,0,0,0,7085.2583,0,6173.5347,4691.8623,0,0,54262.363,6148.563,
3442,187.09885759465854,3.221687,,,,,,,,,,,33015.52,26509.867,23625.078,27406.008,25220.523,26112.883,24798.062,28972.496,27171.732,27287.658,24360.176,24254.867,27947.125,
3443,271.15565994841114,3.243071,,,,,,,,,,,18991.904,0,0,0,0,4697.054,0,3740.3726,4354.559,0,3599.5237,7063.426,5417.323,
3444,218.9865752587348,3.2370512,,,,,,,,,,,44469.25,47293.516,41111.723,47106.65,46051.234,42909.344,36435.535,43018.465,43954.473,48280.992,42356.31,45602.547,43093.777,
3445,181.05118844683682,3.2456667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,17460.438,0,
3446,195.06569771608085,3.2456203,,,,,,,,,,,0,0,0,2558.5427,0,0,0,0,2995.12,0,6169.932,12120.383,3250.8027,
3447,385.17615786616386,3.2453334,,,,,,,,,,,0,0,0,0,0,8186.7295,0,8575.045,6772.4956,0,0,106595.984,6412.1074,
3448,403.14323707516496,3.246504,,,,,,,,,,,0,0,0,1937.7341,0,0,0,0,0,0,2646.4731,10661.264,2461.0364,
3449,276.99196615568655,3.2621562,,,,,,,,,,,28257.398,29381.715,0,30421.936,0,0,24870.174,31004.05,26825.965,26914.568,31711.729,38133.363,30545.738,
3451,1147.552420500918,3.2326882,,,,,,,,,,,0,10064.954,0,14404.249,0,6060.185,0,6692.027,6136.1475,0,21354.312,0,6425.7905,
3452,196.9857832483535,3.2690284,,,,,,,,,,,0,9249.174,8866.129,9543.224,10359.14,9318.237,8454.044,8731.901,9690.184,10521.514,8919.135,0,9731.251,
3453,407.1710007945662,3.2588477,,,,,,,,,,,0,10675.654,0,14441.778,0,7793.406,0,7404.665,9248.727,0,35157.34,0,7183.4307,
3455,273.13420315794065,3.2603164,,,,,,,,,,,0,0,0,0,0,8065.8604,0,10550.618,9422.528,0,0,68820.34,10997.433,
3456,153.09196035292825,3.2585313,,,,,,,,,,,2187.8962,0,0,0,0,4478.067,0,4414.705,3288.966,0,2290.6597,19181.09,4633.4795,
3457,197.08177502377418,3.2589018,,,,,,,,,,,4069.898,0,0,0,2353.2112,5349.119,1854.0065,5095.0176,6159.465,0,3963.9712,23154.576,5557.3433,
3458,373.13057542436354,3.256569,,,,,,,,,,,0,0,0,2028.4147,0,8381.055,0,6603.455,8186.442,0,3811.2717,45898.83,9022.486,
3459,433.15100373037865,3.2541907,,,,,,,,,,,0,0,0,2814.2866,0,8481.398,0,7648.844,7143.6,0,5323.4927,31836.748,7843.886,
3460,447.2217675167071,3.266761,,,,,,,,,,,0,0,0,0,0,0,0,0,4024.643,0,0,19404.783,3130.1177,
3461,192.9900930571446,3.269063,,,,,,,,,,,22993.057,22192.344,20635.865,20305.79,21289.646,25207.543,20308.676,24053.906,22479.627,20948.113,23225.236,27443.115,23276.256,
3462,223.0612683544571,3.2603528,,,,,,,,,,,0,0,10855.345,0,3730.231,5484.8784,20583.021,5365.278,0,0,0,0,5459.2544,
3463,421.1505967286247,3.2693272,,,,,,,,,,,2945.1104,2820.1313,0,3780.9697,0,4042.8508,0,3928.6296,3835.2495,0,17364.664,0,3763.4976,
3464,267.15954833187635,3.2669277,,,,,,,,,,,85684.85,0,4363.663,0,0,11430.299,0,12824.374,14365.074,0,0,0,10305.784,
3465,291.0073272469856,3.2783334,,,,,,,,,,,16975.424,16158.317,16131.158,20463.025,17488.11,16073.451,12700.456,19012.85,17831.514,0,19286.252,22610.506,16074.262,
3466,215.12962968150381,3.2658446,,,,,,,,,,,3496.9883,3714.1606,1704.4899,0,2539.4497,4909.5576,0,3676.762,4563.1577,2153.7249,0,16262.178,0,
3467,180.989079630693,3.253761,,,,,,,,,,,19585.992,19325.154,0,21042.543,19021.666,18595.01,16152.344,19926.69,22590.766,17576.697,19966.775,23357.197,20772.648,
3468,183.10245275466036,3.2741792,,,,,,,,,,,17011.14,0,0,0,0,3463.4883,1506.5844,0,0,0,0,0,4204.772,
3469,199.09740918188308,3.2739275,,,,,,,,,,,6405.4365,3934.7412,3486.451,0,0,17451.434,4320.1504,17206.691,18296.12,4054.9844,4535.3857,95460.95,17762.617,
3470,138.01968188133085,3.260017,,,,,,,,,,,31135.146,32429.709,20597.246,26717.389,0,0,13385.821,17254.303,21865.662,0,20906.002,17212.223,22366.473,
3471,155.10766493929302,3.276822,,,,,,,,,,,1380.4067,0,0,0,0,6004.4604,0,6279.721,7027.7007,0,0,39926.504,6556.071,
3472,172.8304249839252,3.264578,,,,,,,,,,,8683.852,9763.432,14027.587,9805.346,8879.376,11890.397,14976.704,13078.88,13102.529,6882.568,11762.281,11341.757,11948.338,
3473,327.1445019584388,3.2754,,,,,,,,,,,0,0,0,0,0,4834.249,0,0,5003.968,0,0,30411.656,5246.412,
3474,453.19771424097473,3.2771666,,,,,,,,,,,0,0,0,0,0,0,0,0,1973.1399,0,0,10834.021,0,
3475,1106.0825638044007,3.2811227,,,,,,,,,,,0,2624.1323,0,2830.4258,0,3572.0024,0,2964.658,3319.995,0,6079.551,24374.658,3393.315,
3476,141.0921246038254,3.2800832,,,,,,,,,,,0,11059.464,0,17332.645,0,20133.404,0,22767.227,20465.047,0,35414.977,93244.016,21119.217,
3477,185.08202071408923,3.2818832,,,,,,,,,,,12718.629,76499.25,6409.065,101357.836,6509.204,119445.42,0,120990.54,124059.38,5536.2183,200910.88,687750.1,124108.97,
3478,212.9971842977287,3.283882,,,,,,,,,,,10705.6045,11756.06,9570.923,9773.92,9947.066,10324.326,8085.5337,10776.589,11755.401,0,11371.437,13201.839,10166.545,
3479,273.1703966349096,3.268011,,,,,,,,,,,20903.352,0,0,0,0,0,0,0,0,0,5912.7573,0,6158.4585,
3481,276.9918237076829,3.3081114,,,,,,,,,,,37751.5,34404.707,31413.635,34605.73,32548.055,37286.05,29804.678,36759.08,38193.973,37232.848,37030.94,45156.12,41362.285,
3482,361.15125593761394,3.2835956,,,,,,,,,,,0,0,0,0,0,3867.062,0,4419.5283,0,0,0,22484.557,4163.15,
3483,475.16503021606263,3.2874947,,,,,,,,,,,0,0,0,0,0,0,0,2640.976,2580.0007,0,0,11982.682,0,
3484,705.1940151507126,3.2869468,,,,,,,,,,,0,0,0,0,0,6767.4404,0,7985.8457,7100.509,0,0,54529.16,7865.527,
3485,735.2051485969574,3.2836165,,,,,,,,,,,0,0,0,0,0,3747.1135,0,2494.521,3632.1511,0,0,25555.232,2948.677,
3486,408.9885896765654,3.288478,,,,,,,,,,,0,0,0,0,0,0,0,4684.002,5285.25,0,23894.291,0,0,
3487,244.98679798851592,3.2760985,,,,,,,,,,,0,21709.982,20716.15,21672.559,20880.705,21540.393,20399.982,20569.72,22637.902,26385.268,21134.373,23441.018,23415.158,
3488,183.0662348933124,3.2722907,,,,,,,,,,,0,8265.3955,0,18813.246,0,0,0,10815.888,11665.518,0,39750.207,47752.633,11794.432,
3489,283.1545498287884,3.283171,,,,,,,,,,,10059.719,0,0,0,0,0,0,0,2578.3574,1680.0828,1613.8984,0,0,
3490,269.17468748128823,3.2963166,,,,,,,,,,,0,0,0,0,0,0,1366.6035,2552.5305,2136.6135,0,0,10490.442,3076.1523,
